path,module,kind,status,lines,bytes,role_hint,symbols,dependencies,extraction_capped,blob
gem5/tests/gem5/checkpoint_tests/configs/x86-fs-save-checkpoint.py,gem5,source,indexed,102,3829,gem5上游测试、用例配置、基线或测试框架,,argparse | gem5.components.boards.x86_board | gem5.components.cachehierarchies.classic.private_l1_private_l2_walk_cache_hierarchy | gem5.components.memory | gem5.components.processors.cpu_types | gem5.components.processors.simple_processor | gem5.isas | gem5.resources.resource | gem5.simulate.simulator | gem5.utils.requires,False,70d71aa2d33feedead545a1bfb5725ea3fbae340
gem5/tests/gem5/checkpoint_tests/configs/x86-hello-restore-checkpoint.py,gem5,source,indexed,79,3250,gem5上游测试、用例配置、基线或测试框架,,gem5.components.boards.simple_board | gem5.components.cachehierarchies.classic.private_l1_cache_hierarchy | gem5.components.memory | gem5.components.processors.cpu_types | gem5.components.processors.simple_processor | gem5.isas | gem5.resources.resource | gem5.simulate.simulator | gem5.utils.requires,False,46d17828a9fadb38273eed42da808eb51eb07873
gem5/tests/gem5/checkpoint_tests/configs/x86-hello-save-checkpoint.py,gem5,source,indexed,89,3375,gem5上游测试、用例配置、基线或测试框架,,argparse | gem5.components.boards.simple_board | gem5.components.cachehierarchies.classic.private_l1_cache_hierarchy | gem5.components.memory | gem5.components.processors.cpu_types | gem5.components.processors.simple_processor | gem5.isas | gem5.resources.resource | gem5.simulate.simulator | gem5.utils.requires,False,e56b657bcee68ca858d8c50dd5b93c0204fc9682
gem5/tests/gem5/checkpoint_tests/test-checkpoints.py,gem5,source,indexed,242,7194,gem5上游测试、用例配置、基线或测试框架,,os | re | testlib,False,f18cf29289a82e246bf4a362b458fcee883afc91
gem5/tests/gem5/chi_protocol/README.md,gem5,documentation,indexed,8,326,gem5上游测试、用例配置、基线或测试框架,,,False,bb5fe8b8f86c7dd3b982937c8427a0a8c5fd3469
gem5/tests/gem5/chi_protocol/configs/chi-with-isa.py,gem5,source,indexed,144,4861,gem5上游测试、用例配置、基线或测试框架,,argparse | gem5.coherence_protocol | gem5.components.boards.simple_board | gem5.components.cachehierarchies.chi.private_l1_cache_hierarchy | gem5.components.memory | gem5.components.processors.cpu_types | gem5.components.processors.simple_processor | gem5.isas | gem5.resources.resource | gem5.simulate.simulator | gem5.utils.requires,False,e15aab63e7e7411a4b58c5d509b6283ab9648dd7
gem5/tests/gem5/chi_protocol/refs/matrix-multiply-stdout.txt,gem5,documentation,indexed,8,218,gem5上游测试、用例配置、基线或测试框架,,,False,140dbec2b912f2aff4d7ae5b2a54fc3527c54813
gem5/tests/gem5/chi_protocol/test_chi_per_isa.py,gem5,source,indexed,76,2917,gem5上游测试、用例配置、基线或测试框架,,testlib | gem5.suite,False,5ac4a05e15327447f64565742e31b976245b1b39
gem5/tests/gem5/chi_tlm_tests/configs/ruby_mem_test.py,gem5,source,indexed,233,7257,gem5上游测试、用例配置、基线或测试框架,TLM_RNF@62 (class/type) | __init__@67 (def) | getSequencers@78 (def) | getAllControllers@81 (def) | getNetworkSideControllers@84 (def) | rnf_gen@87 (def) | mn_gen@91 (def) | suite_importer@98 (def) | create_system@111 (def),argparse | importlib | os | sys | m5 | m5.defines | m5.objects | m5.tlm_chi.utils | m5.util | common | ruby | ruby.CHI_config,False,f5ff48a5281ee3306d66097fac6d3e7d59a7c38a
gem5/tests/gem5/chi_tlm_tests/configs/suites/read_shared_unit.py,gem5,source,indexed,103,3616,gem5上游测试、用例配置、基线或测试框架,payload_gen@38 (def) | phase_gen@47 (def) | channel_check@57 (def) | opcode_check@61 (def) | cacheline_check@65 (def) | data_id_check_gen@69 (def) | data_id_check@72 (def) | wait_data@76 (def) | do_comp_ack@80 (def) | test_all@87 (def),m5.tlm_chi.utils,False,bfd81db7485df1f0465a3206a374cf30a7a7cfd2
gem5/tests/gem5/config_output_files/README.md,gem5,documentation,indexed,11,302,gem5上游测试、用例配置、基线或测试框架,,,False,a1f726b739ba1326d2c98d2ad3b589066597f150
gem5/tests/gem5/config_output_files/configs/arm-hello.py,gem5,source,indexed,152,5402,gem5上游测试、用例配置、基线或测试框架,check_file_exists@101 (def),argparse | os | m5 | gem5.components.boards.simple_board | gem5.components.cachehierarchies.classic.no_cache | gem5.components.memory | gem5.components.processors.cpu_types | gem5.components.processors.simple_processor | gem5.isas | gem5.resources.resource | gem5.simulate.simulator | gem5.utils.requires,False,eb72c0dfaae23c58d3f6290d423b184c93fb5d5d
gem5/tests/gem5/config_output_files/test-output-files.py,gem5,source,indexed,145,4586,gem5上游测试、用例配置、基线或测试框架,,testlib | testlib.helper,False,3c4c7c3b5aef2f883e0bb913d8268996c75d2c61
gem5/tests/gem5/cpu_tests/README.md,gem5,documentation,indexed,8,252,gem5上游测试、用例配置、基线或测试框架,,,False,574d12ce0a7334e864c3b7bb0ec9271375702843
gem5/tests/gem5/cpu_tests/ref/Bubblesort,gem5,text/data,indexed,2,62,gem5上游测试、用例配置、基线或测试框架,,,False,76f4de047b65141858a28b09e03107ab1a5e82f7
gem5/tests/gem5/cpu_tests/ref/FloatMM,gem5,text/data,indexed,2,67,gem5上游测试、用例配置、基线或测试框架,,,False,0f1d582ffe55aa10e20b5e0cf592eb7af033ad0f
gem5/tests/gem5/cpu_tests/run.py,gem5,source,indexed,184,5744,gem5上游测试、用例配置、基线或测试框架,L1Cache@32 (class/type) | connectBus@43 (def) | connectCPU@47 (def) | L1ICache@52 (class/type) | connectCPU@59 (def) | L1DCache@63 (class/type) | connectCPU@70 (def) | L2Cache@74 (class/type) | connectCPUSideBus@87 (def) | connectMemSideBus@90 (def) | MySimpleMemory@93 (class/type),argparse | os | m5 | m5.objects,False,38648c111206c78d528911fb0ce5f0b078796e80
gem5/tests/gem5/cpu_tests/test.py,gem5,source,indexed,97,3774,gem5上游测试、用例配置、基线或测试框架,,testlib,False,4a2a104ea7fd2b27db721e820e11b5e5d690108c
gem5/tests/gem5/dram_lowp/README.md,gem5,documentation,indexed,8,273,gem5上游测试、用例配置、基线或测试框架,,,False,bff3f033fd4ad61241222378a951ab6133096aab
gem5/tests/gem5/dram_lowp/ref/simout.txt,gem5,documentation,indexed,10,373,gem5上游测试、用例配置、基线或测试框架,,,False,6fdcf8545e1443023d1d11d0a77bb9e969700527
gem5/tests/gem5/dram_lowp/test_dram_lowp.py,gem5,source,indexed,51,2316,gem5上游测试、用例配置、基线或测试框架,,testlib,False,ec38acacc1724f02c806975c014f8c0f4cb761f1
gem5/tests/gem5/example_configs/README.md,gem5,documentation,indexed,8,300,gem5上游测试、用例配置、基线或测试框架,,,False,3abba289f760365e1a761887c5f50a89ae16f719
gem5/tests/gem5/example_configs/arm/test_gem5_library_examples.py,gem5,source,indexed,72,2643,gem5上游测试、用例配置、基线或测试框架,,re | testlib | testlib.configuration,False,2059a27aff387b960e1d21faaecb7894ad265356
gem5/tests/gem5/example_configs/benchmarks/test_gem5_library_examples.py,gem5,source,indexed,111,4172,gem5上游测试、用例配置、基线或测试框架,,os | testlib | testlib.configuration,False,4166bce2f8e88a9537d74c5f88750b9e9df579e6
gem5/tests/gem5/example_configs/checkpoints/test_gem5_library_examples.py,gem5,source,indexed,181,5447,gem5上游测试、用例配置、基线或测试框架,,os | re | testlib | testlib.log,False,51dcd0144ce49f0353f1849a73424815a32878f7
gem5/tests/gem5/example_configs/misc/test_gem5_library_examples.py,gem5,source,indexed,48,2052,gem5上游测试、用例配置、基线或测试框架,,re | testlib | testlib.configuration,False,0131c45bc01c1184048147382767aad45a828f8a
gem5/tests/gem5/example_configs/neoverse/test_neoverse_v2.py,gem5,source,indexed,45,2036,gem5上游测试、用例配置、基线或测试框架,,re | testlib,False,0f9d3f9640f183eddb8545037dd1a32a87e6fa53
gem5/tests/gem5/example_configs/riscv/test_gem5_library_examples.py,gem5,source,indexed,100,3328,gem5上游测试、用例配置、基线或测试框架,,testlib | testlib.configuration,False,05399ae258e7b9253940b85492235adf1d6d6273
gem5/tests/gem5/example_configs/stdlib/ref/simout_multisim_print_this_list.txt,gem5,documentation,indexed,5,50,gem5上游测试、用例配置、基线或测试框架,,,False,1934e3b536e85054589d594f87f66038bee2aac6
gem5/tests/gem5/example_configs/stdlib/test_gem5_library_examples.py,gem5,source,indexed,141,4367,gem5上游测试、用例配置、基线或测试框架,,testlib,False,4c3a3ad62b2712450406519dae0afe88c0ac4c81
gem5/tests/gem5/example_configs/x86/test_gem5_library_examples.py,gem5,source,indexed,93,3398,gem5上游测试、用例配置、基线或测试框架,,os | testlib,False,11aa57ab5702a4f1eb081d9b225e6b67b44e02e4
gem5/tests/gem5/fdp_tests/README.md,gem5,documentation,indexed,8,271,gem5上游测试、用例配置、基线或测试框架,,,False,6bc772f16d2703d69a53edd4818bbe4a920d0d58
gem5/tests/gem5/fdp_tests/ref/Bubblesort,gem5,text/data,indexed,2,62,gem5上游测试、用例配置、基线或测试框架,,,False,76f4de047b65141858a28b09e03107ab1a5e82f7
gem5/tests/gem5/fdp_tests/ref/FloatMM,gem5,text/data,indexed,2,67,gem5上游测试、用例配置、基线或测试框架,,,False,0f1d582ffe55aa10e20b5e0cf592eb7af033ad0f
gem5/tests/gem5/fdp_tests/run.py,gem5,source,indexed,185,5548,gem5上游测试、用例配置、基线或测试框架,L1Cache@32 (class/type) | connectBus@43 (def) | connectCPU@47 (def) | L1ICache@52 (class/type) | connectCPU@59 (def) | L1DCache@63 (class/type) | connectCPU@70 (def) | L2Cache@74 (class/type) | connectCPUSideBus@87 (def) | connectMemSideBus@90 (def) | MySimpleMemory@93 (class/type),argparse | os | m5 | m5.objects,False,0c42214fefb3f260b53c24c9b55ee8794dc81cd4
gem5/tests/gem5/fdp_tests/test.py,gem5,source,indexed,83,3472,gem5上游测试、用例配置、基线或测试框架,,testlib,False,c21fc163fe5f7ba399fbed54dab04f145a205f1b
gem5/tests/gem5/fixture.py,gem5,source,indexed,454,15365,gem5上游测试、用例配置、基线或测试框架,VariableFixture@66 (class/type) | __init__@69 (def) | TempdirFixture@72 (class/type) | __init__@75 (def) | setup@78 (def) | post_test_procedure@81 (def) | teardown@98 (def) | UniqueFixture@102 (class/type) | __new__@118 (def) | __init__@128 (def) | setup@136 (def) | SConsFixture@143 (class/type) | __new__@154 (def) | _setup@158 (def) | Gem5Fixture@235 (class/type) | __new__@238 (def) | _init@246 (def) | get_get_build_info@257 (def) | MakeFixture@261 (class/type) | __init__@264 (def) | setup@271 (def) | MakeTarget@278 (class/type) | __init__@281 (def) | setup@300 (def) | TestProgram@305 (class/type) | __init__@308 (def) | setup@315 (def) | DownloadedProgram@323 (class/type) | __new__@329 (def) | _init@333 (def) | _download@352 (def) | _getremotetime@374 (def) | _setup@388 (def) | DownloadedArchive@405 (class/type) | _extract@411 (def) | is_within_directory@416 (def) | safe_extract@424 (def) | _setup@436 (def),gzip | os | shutil | socket | sys | tempfile | threading | urllib.error | urllib.request | typing | testlib.log as log | testlib.configuration | testlib.fixture | testlib.helper | testlib.state | errno | datetime | time | _strptime  # Needed for python threading bug | tarfile,False,6db43243cb4d46e643e81abdd0ed634cb383d839
gem5/tests/gem5/fs/linux/arm/README.md,gem5,documentation,indexed,8,201,gem5上游测试、用例配置、基线或测试框架,,,False,ba4bf07b363809fc49ac27ae7985f261d9e3bba3
gem5/tests/gem5/fs/linux/arm/configs/arm_generic.py,gem5,source,indexed,234,8505,gem5上游测试、用例配置、基线或测试框架,ArmSESystemUniprocessor@54 (class/type) | __init__@62 (def) | create_caches_private@65 (def) | LinuxArmSystemBuilder@73 (class/type) | __init__@82 (def) | init_kvm@96 (def) | create_system@112 (def) | LinuxArmFSSystem@168 (class/type) | __init__@172 (def) | create_caches_private@192 (def) | LinuxArmFSSystemUniprocessor@198 (class/type) | __init__@209 (def) | LinuxArmFSSwitcheroo@220 (class/type) | __init__@224 (def),abc | m5 | m5.objects | m5.proxy | base_caches | base_config | common | common.Benchmarks | common.cores.arm.O3_ARM_v7a,False,e8ace2d4e170b5736a1ad3bba94bc85c0cb4206b
gem5/tests/gem5/fs/linux/arm/configs/base_caches.py,gem5,source,indexed,85,3145,gem5上游测试、用例配置、基线或测试框架,L1Cache@47 (class/type) | L1_ICache@56 (class/type) | L1_DCache@62 (class/type) | L2Cache@66 (class/type) | IOCache@76 (class/type),m5.objects,False,615cab622f3943514c4f3a76f71b3536f5fe602a
gem5/tests/gem5/fs/linux/arm/configs/base_config.py,gem5,source,indexed,392,13609,gem5上游测试、用例配置、基线或测试框架,BaseSystem@54 (class/type) | __init__@64 (def) | create_cpus@94 (def) | create_caches_private@109 (def) | create_caches_shared@119 (def) | init_cpu@136 (def) | init_kvm_cpus@153 (def) | init_kvm@173 (def) | init_system@181 (def) | create_clk_src@232 (def) | create_system@249 (def) | create_root@254 (def) | BaseSESystem@258 (class/type) | __init__@262 (def) | init_system@265 (def) | create_system@268 (def) | create_root@286 (def) | BaseSESystemUniprocessor@291 (class/type) | __init__@299 (def) | create_caches_private@302 (def) | create_caches_shared@312 (def) | BaseFSSystem@315 (class/type) | __init__@319 (def) | init_system@322 (def) | create_root@351 (def) | BaseFSSystemUniprocessor@356 (class/type) | __init__@364 (def) | create_caches_private@367 (def) | create_caches_shared@374 (def) | BaseFSSwitcheroo@377 (class/type) | __init__@381 (def) | create_cpus@385 (def),argparse | abc | base_caches | common | ruby | m5 | m5.objects | m5.proxy,False,17e0dc3ca7aedd141edd381d6e19fc43549f735e
gem5/tests/gem5/fs/linux/arm/configs/checkpoint.py,gem5,source,indexed,133,4965,gem5上游测试、用例配置、基线或测试框架,_run_step@49 (def) | run_test@78 (def),os | sys | multiprocessing | m5,False,6f57e3dc916b4e30b5515f697bf1b9070b179c77
gem5/tests/gem5/fs/linux/arm/configs/realview-minor-dual.py,gem5,source,indexed,47,2325,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,08f2be87dc610dc37b3a8cd13b5b3be17c9aea44
gem5/tests/gem5/fs/linux/arm/configs/realview-minor.py,gem5,source,indexed,46,2324,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,108b5ac5005808c1464cf1f5e970c4a3a7e53ad8
gem5/tests/gem5/fs/linux/arm/configs/realview-o3-checker.py,gem5,source,indexed,48,2402,gem5上游测试、用例配置、基线或测试框架,,arm_generic | common.cores.arm.O3_ARM_v7a | m5.objects,False,5f0ab44f9fea5477010737b8a546e2612a515f36
gem5/tests/gem5/fs/linux/arm/configs/realview-o3-dual.py,gem5,source,indexed,48,2388,gem5上游测试、用例配置、基线或测试框架,,arm_generic | common.cores.arm.O3_ARM_v7a | m5.objects,False,cebd29e9988063e48c5e3455d686c8884ab9856e
gem5/tests/gem5/fs/linux/arm/configs/realview-o3.py,gem5,source,indexed,47,2378,gem5上游测试、用例配置、基线或测试框架,,arm_generic | common.cores.arm.O3_ARM_v7a | m5.objects,False,9b6494e04a0de987b7b3be1b2a7bf8c0ef91b48e
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-atomic-checkpoint.py,gem5,source,indexed,51,2431,gem5上游测试、用例配置、基线或测试框架,,functools | checkpoint | arm_generic | m5.objects,False,b437ba21cc6e0c74bdb611f8363517cc151b3f4e
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-atomic-dual.py,gem5,source,indexed,47,2334,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,0f588bb003a34583d5748e426024bd4f1574a72d
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-atomic.py,gem5,source,indexed,46,2330,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,1e079e3c561b278be15a069b6878c5aa9eeff51e
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-timing-dual-ruby.py,gem5,source,indexed,48,2354,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,8afbc1a63d72769633576bc8df6ae9fbc1c8030c
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-timing-dual.py,gem5,source,indexed,47,2335,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,c3a76ebe8e1f3bb5f74e8e42edb7cc5e3f668c67
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-timing-ruby.py,gem5,source,indexed,47,2350,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,a99cec184b88bbe8c64d5bfa589181339a0a06a9
gem5/tests/gem5/fs/linux/arm/configs/realview-simple-timing.py,gem5,source,indexed,46,2331,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,9f406062928a6625f100aa708283080b99688c07
gem5/tests/gem5/fs/linux/arm/configs/realview-switcheroo-atomic.py,gem5,source,indexed,48,2401,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,c7b804424615ea71347755d09e4c7c2eaf87474b
gem5/tests/gem5/fs/linux/arm/configs/realview-switcheroo-full.py,gem5,source,indexed,55,2533,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,2a468e63b60119e4b5ed7610e351694f1d433ffe
gem5/tests/gem5/fs/linux/arm/configs/realview-switcheroo-noncaching-timing.py,gem5,source,indexed,47,2376,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,8afda7b49a775e7c411aa46a7f5de429c4bc3fc8
gem5/tests/gem5/fs/linux/arm/configs/realview-switcheroo-o3.py,gem5,source,indexed,50,2451,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,e0b1a30c435d5e0a1c1bd1682508a2dba93c2272
gem5/tests/gem5/fs/linux/arm/configs/realview-switcheroo-timing.py,gem5,source,indexed,48,2402,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,a160e809a1150653a287631654b9074f1b0ae067
gem5/tests/gem5/fs/linux/arm/configs/realview64-kvm-dual.py,gem5,source,indexed,52,2467,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects | m5.ticks,False,91c0ebb0a256e6790d8064cf63cf0b658e94e6ad
gem5/tests/gem5/fs/linux/arm/configs/realview64-kvm.py,gem5,source,indexed,45,2302,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,ac7f7134fa416b1189b1a8f598da63bb759c04a7
gem5/tests/gem5/fs/linux/arm/configs/realview64-minor-dual.py,gem5,source,indexed,45,2265,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,772ad986cf00a1a3ddaac20eb4395b562cf5dfcd
gem5/tests/gem5/fs/linux/arm/configs/realview64-minor.py,gem5,source,indexed,42,2252,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,630a94bab090e1f4c051cfe88339e97b97f13410
gem5/tests/gem5/fs/linux/arm/configs/realview64-o3-checker.py,gem5,source,indexed,47,2376,gem5上游测试、用例配置、基线或测试框架,,arm_generic | common.cores.arm.O3_ARM_v7a | m5.objects,False,0c32aa6915a7d989cbcaab6354e74d8ce05acf43
gem5/tests/gem5/fs/linux/arm/configs/realview64-o3-dual-ruby.py,gem5,source,indexed,47,2308,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,db8edf3c4f2ea8dbe2dafe3c8f571f9f8599531f
gem5/tests/gem5/fs/linux/arm/configs/realview64-o3-dual.py,gem5,source,indexed,46,2325,gem5上游测试、用例配置、基线或测试框架,,arm_generic | common.cores.arm.O3_ARM_v7a | m5.objects,False,12630357645b90696d41c9eb36040c3b192353eb
gem5/tests/gem5/fs/linux/arm/configs/realview64-o3.py,gem5,source,indexed,43,2312,gem5上游测试、用例配置、基线或测试框架,,arm_generic | common.cores.arm.O3_ARM_v7a | m5.objects,False,1c7c3b09fcc671cc9256c4a5189a7e413582b3b7
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-atomic-checkpoint.py,gem5,source,indexed,49,2384,gem5上游测试、用例配置、基线或测试框架,,functools | checkpoint | arm_generic | m5.objects,False,ebf9ad787984cf2e1e811a7c4096af2be6ce6843
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-atomic-dual.py,gem5,source,indexed,45,2271,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,c208816deab7287604225fc5dd5ff3fc61614f74
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-atomic.py,gem5,source,indexed,42,2258,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,2595e88311b7b1a1c1b518a4a1467f52d040f91f
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-timing-dual-ruby.py,gem5,source,indexed,46,2291,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,8b37b1a2a207ee3795e6a12f63fdf9c10aa61e56
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-timing-dual.py,gem5,source,indexed,45,2272,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,e6f1043b84cb234b91f370a28df4d50596c166cf
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-timing-ruby.py,gem5,source,indexed,45,2287,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,aa8fe14b4c2b4b143bea33ce776a2c34b9d82a7a
gem5/tests/gem5/fs/linux/arm/configs/realview64-simple-timing.py,gem5,source,indexed,42,2259,gem5上游测试、用例配置、基线或测试框架,,arm_generic | m5.objects,False,7b0e7ce1378018757d8b8c19d99496073c16a127
gem5/tests/gem5/fs/linux/arm/configs/realview64-switcheroo-atomic.py,gem5,source,indexed,48,2407,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,37c8d1e77d90567b529f8c5dec6ac6763d342abb
gem5/tests/gem5/fs/linux/arm/configs/realview64-switcheroo-full.py,gem5,source,indexed,53,2470,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,0cb96586dc575f40aa3bd39e1223d3e369f91309
gem5/tests/gem5/fs/linux/arm/configs/realview64-switcheroo-o3.py,gem5,source,indexed,47,2383,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,6da3b59eda067f8280905b69d5e03d8547ec3bd9
gem5/tests/gem5/fs/linux/arm/configs/realview64-switcheroo-timing.py,gem5,source,indexed,48,2408,gem5上游测试、用例配置、基线或测试框架,,switcheroo | arm_generic | m5.objects,False,8ac0a78335712df0c78f607aefeb93c5513dce6a
gem5/tests/gem5/fs/linux/arm/configs/switcheroo.py,gem5,source,indexed,148,5816,gem5上游测试、用例配置、基线或测试框架,Sequential@43 (class/type) | __init__@54 (def) | next@68 (def) | first@72 (def) | run_test@75 (def),m5 | m5.objects | _m5 | base_caches,False,87ab6f4b2b63ebc301f14ebe41d9d6e8706d78c8
gem5/tests/gem5/fs/linux/arm/run.py,gem5,source,indexed,82,3247,gem5上游测试、用例配置、基线或测试框架,run_test@45 (def),os | os.path | sys | m5,False,90349b33cd6b5b4ef63c67c9f11d13d7d84e8a14
gem5/tests/gem5/fs/linux/arm/test.py,gem5,source,indexed,176,5797,gem5上游测试、用例配置、基线或测试框架,support_kvm@95 (def) | verifier_list@99 (def),re | os.path | testlib,False,067ab6e05555939b23f180c2170ded6844609aab
gem5/tests/gem5/gem5_resources/README.md,gem5,documentation,indexed,8,305,gem5上游测试、用例配置、基线或测试框架,,,False,8243c01b9f26ac8f09515711dde0e9e4b04b513c
gem5/tests/gem5/gem5_resources/configs/download_check.py,gem5,source,indexed,149,5333,gem5上游测试、用例配置、基线或测试框架,,argparse | os | shutil | pathlib | gem5.resources.client | gem5.resources.downloader | gem5.resources.md5_utils,False,f051638000c755bc398971675d35372f13a8c117
gem5/tests/gem5/gem5_resources/test_download_resources.py,gem5,source,indexed,56,2245,gem5上游测试、用例配置、基线或测试框架,,testlib,False,a15d4987176699fca2e96c2315eb576d8b122a9a
gem5/tests/gem5/gpu/README.md,gem5,documentation,indexed,13,431,gem5上游测试、用例配置、基线或测试框架,,,False,6ef2eadec06603bcacb1c3abe6fee6bdc2889c3b
gem5/tests/gem5/gpu/test_gpu_apu_se.py,gem5,source,indexed,155,4985,gem5上游测试、用例配置、基线或测试框架,,testlib,False,26c7be7af52e1e914e4355f7ffb76d33cf958176
gem5/tests/gem5/gpu/test_gpu_pannotia.py,gem5,source,indexed,243,8155,gem5上游测试、用例配置、基线或测试框架,,gzip | os.path | shutil | pathlib | urllib.request | testlib,False,83e589dd1e35f65755dd2c97a79e150242be2d89
gem5/tests/gem5/gpu/test_gpu_ruby_random.py,gem5,source,indexed,99,3840,gem5上游测试、用例配置、基线或测试框架,,testlib,False,f89dc0af449c5b343279c47adf785fca8be138ff
gem5/tests/gem5/gpu/test_gpu_ruby_random_wbL2.py,gem5,source,indexed,100,3905,gem5上游测试、用例配置、基线或测试框架,,testlib,False,1ccf6e6ab6d23ed9e1bfe4634b3a0bf1a5dfa704
gem5/tests/gem5/insttest_se/README.md,gem5,documentation,indexed,8,266,gem5上游测试、用例配置、基线或测试框架,,,False,3895316674a506cb8e91e3ac4777fc5052659efd
gem5/tests/gem5/insttest_se/configs/simple_binary_run.py,gem5,source,indexed,134,4348,gem5上游测试、用例配置、基线或测试框架,,argparse | importlib | m5.util | gem5.components.boards.mem_mode | gem5.components.boards.simple_board | gem5.components.cachehierarchies.classic.no_cache | gem5.components.memory | gem5.components.processors.base_cpu_core | gem5.components.processors.base_cpu_processor | gem5.components.processors.cpu_types | gem5.components.processors.simple_core | gem5.components.processors.simple_processor | gem5.isas | gem5.resources.resource | gem5.simulate.simulator,False,d48fdfc7ea2c3c3eee6a7486cdb9c0159d6357d0
gem5/tests/gem5/insttest_se/ref/simout.txt,gem5,documentation,indexed,12,251,gem5上游测试、用例配置、基线或测试框架,,,False,52e98cae0987ed67a3d44ae67c89af0fd3a257c6
gem5/tests/gem5/insttest_se/test.py,gem5,source,indexed,70,2862,gem5上游测试、用例配置、基线或测试框架,,testlib,False,bf59382b5263728e8cc12bac44fb5a8aa9ff1b2a
gem5/tests/gem5/kvm_fork_tests/README.md,gem5,documentation,indexed,8,262,gem5上游测试、用例配置、基线或测试框架,,,False,5d2d8e8ff8bbbbe3b72d8a6d2e2b4007f459c7d0
gem5/tests/gem5/kvm_fork_tests/configs/boot_kvm_fork_run.py,gem5,source,indexed,248,7508,gem5上游测试、用例配置、基线或测试框架,,argparse | os | sys | textwrap | m5 | m5.objects | gem5.coherence_protocol | gem5.components.boards.x86_board | gem5.components.memory | gem5.components.processors.cpu_types | gem5.components.processors.simple_switchable_processor | gem5.isas | gem5.resources.resource | gem5.utils.requires | gem5.components.cachehierarchies.ruby.mi_example_cache_hierarchy | gem5.components.cachehierarchies.ruby.mesi_two_level_cache_hierarchy | gem5.components.cachehierarchies.classic.private_l1_cache_hierarchy,False,59c1655fad8d6b1e66416232cce4e52368fc5459
gem5/tests/gem5/kvm_fork_tests/test_kvm_fork_run.py,gem5,source,indexed,125,3940,gem5上游测试、用例配置、基线或测试框架,test_kvm_fork_run@41 (def),os | testlib,False,69059b2020787b6373c0708ad18040d038f9e7f2
gem5/tests/gem5/kvm_switch_tests/README.md,gem5,documentation,indexed,8,249,gem5上游测试、用例配置、基线或测试框架,,,False,9a46aa6c8bf7b97b4762cafd8a9e8d3eee3942f3
